,ISBN,User-ID,Book-Rating,Rating-Count
1502,0380603926,116530.83333333333,7.5,12.0
1503,0380619458,117908.33333333333,7.8,15.0
1504,0380698439,133298.33333333334,8.166666666666666,12.0
1505,0380698714,155670.85,8.65,20.0
1506,0380701340,151767.6,7.0,10.0
1507,0380702843,163138.42857142858,8.666666666666666,21.0
1508,0380703882,136249.07692307694,6.846153846153846,26.0
1509,0380704587,149764.0625,7.4375,16.0
1510,038070613X,146315.27777777778,8.166666666666666,18.0
1511,0380708213,116909.83333333333,8.0,12.0
1512,0380709163,119680.81818181818,8.181818181818182,11.0
1513,0380709538,127351.71428571429,8.285714285714286,14.0
1514,0380709546,105860.16666666667,8.833333333333334,12.0
1515,0380709562,158707.66666666666,8.61111111111111,18.0
1516,0380710218,141789.08333333334,7.9,60.0
1517,0380710722,109429.25,8.2,20.0
1518,0380711524,156859.75,7.625,16.0
1519,0380713802,116037.88235294117,8.176470588235293,17.0
1520,0380714752,147122.1923076923,7.923076923076923,26.0
1521,0380715430,131342.41176470587,8.176470588235293,17.0
1522,0380715929,153522.8,7.6,15.0
1523,0380716542,136685.4,7.05,20.0
1524,0380717018,142176.1224489796,7.714285714285714,49.0
1525,0380718332,131626.7619047619,8.031746031746032,63.0
1526,0380718340,125679.2375,8.1,80.0
1527,0380718758,163346.33333333334,8.133333333333333,15.0
1528,0380718839,146263.625,8.25,16.0
1529,038071907X,180255.54545454544,7.545454545454546,11.0
1530,0380719185,91051.5,8.0,14.0
1531,0380719223,134647.63636363635,7.2727272727272725,11.0
1532,0380720191,131973.0,8.23076923076923,13.0
1533,038072118X,150000.09523809524,7.380952380952381,21.0
1534,038072152X,127822.36363636363,6.636363636363637,11.0
1535,0380721643,147554.8076923077,7.153846153846154,26.0
1536,0380722704,143767.42857142858,7.476190476190476,21.0
1537,0380723085,134771.64285714287,7.642857142857143,14.0
1538,038072362X,121614.91666666667,7.666666666666667,12.0
1539,0380723638,126781.66666666667,7.416666666666667,24.0
1540,0380723816,183976.5,8.4,10.0
1541,0380724979,175677.8125,8.0625,16.0
1542,0380724987,174363.5,8.333333333333334,12.0
1543,0380725231,146664.16666666666,7.888888888888889,18.0
1544,0380725584,112870.30769230769,8.153846153846153,13.0
1545,0380725703,138828.7857142857,7.928571428571429,14.0
1546,0380725711,134687.2857142857,7.285714285714286,14.0
1547,0380725827,153532.2857142857,7.761904761904762,21.0
1548,0380725835,121046.14285714286,7.761904761904762,21.0
1549,0380726238,132459.73913043478,7.304347826086956,23.0
1550,0380726246,195571.0,7.1,10.0
1551,0380726254,146898.17647058822,8.117647058823529,17.0
1552,0380726262,147817.44444444444,6.555555555555555,18.0
1553,0380726289,131342.66666666666,8.222222222222221,18.0
1554,0380726297,110256.5,8.416666666666666,12.0
1555,0380726815,151464.58823529413,7.294117647058823,17.0
1556,0380727293,167176.57894736843,6.315789473684211,19.0
1557,0380727501,128946.08,8.02,50.0
1558,0380728133,141479.25806451612,7.838709677419355,31.0
1559,0380728249,130880.4,7.0,10.0
1560,0380728265,153546.61538461538,7.384615384615385,13.0
1561,0380728273,96092.1,7.7,10.0
1562,038072880X,121841.5,7.666666666666667,12.0
1563,0380729342,148565.2857142857,7.142857142857143,14.0
1564,0380729407,135790.23076923078,7.6923076923076925,13.0
1565,038072975X,92014.83333333333,6.416666666666667,12.0
1566,0380730138,134093.50561797753,6.685393258426966,89.0
1567,0380730200,135235.26315789475,7.7894736842105265,19.0
1568,0380730359,112029.9,7.8,10.0
1569,0380730448,122800.30769230769,8.153846153846153,13.0
1570,0380730820,141658.65,7.6,20.0
1571,0380730847,166540.53846153847,7.461538461538462,39.0
1572,0380731479,96894.8,7.0,10.0
1573,0380731797,137443.6,7.0,10.0
1574,0380731851,141571.25961538462,7.701923076923077,104.0
1575,038073186X,123623.18181818182,8.090909090909092,11.0
1576,0380732149,138610.64285714287,7.571428571428571,14.0
1577,0380732181,109029.78571428571,6.857142857142857,14.0
1578,0380732661,145792.0588235294,8.0,17.0
1579,0380732688,125195.0,8.0,14.0
1580,0380750872,141893.07142857142,7.285714285714286,14.0
1581,0380752859,128942.85,7.6,20.0
1582,0380752867,136202.6,8.1,10.0
1583,0380752891,126272.23529411765,7.529411764705882,17.0
1584,0380752999,136400.66666666666,8.5,12.0
1585,0380753006,130174.95,8.25,20.0
1586,0380753014,119370.0,7.933333333333334,15.0
1587,0380753022,137343.53333333333,8.4,15.0
1588,0380754843,163062.2,7.666666666666667,15.0
1589,0380756234,156213.63636363635,7.2727272727272725,11.0
1590,0380756250,136153.13333333333,7.2,15.0
1591,0380756269,136551.18181818182,7.818181818181818,11.0
1592,0380756277,145211.35714285713,8.142857142857142,14.0
1593,0380756285,116075.08333333333,7.833333333333333,12.0
1594,0380756293,144487.7894736842,8.210526315789474,19.0
1595,0380757478,104231.36363636363,7.636363636363637,11.0
1596,0380759470,128621.64285714286,7.928571428571429,14.0
1597,0380759489,119933.64285714286,7.642857142857143,14.0
1598,0380759497,107509.92857142857,8.214285714285714,14.0
1599,0380759500,129728.83333333333,6.75,12.0
1600,0380762560,101941.54545454546,7.909090909090909,11.0
1601,0380762587,171962.75,8.0,16.0
1602,0380762595,92347.5,7.928571428571429,14.0
1603,0380762609,176093.16666666666,6.833333333333333,12.0
1604,0380765454,175416.2,7.533333333333333,15.0
1605,0380765462,126884.18181818182,7.2727272727272725,11.0
1606,0380765489,171327.8,8.0,10.0
1607,0380773155,118478.9,7.5,10.0
1608,0380774933,160464.83333333334,9.0,12.0
1609,0380775123,164326.0,7.916666666666667,12.0
1610,0380775840,150368.76923076922,7.769230769230769,13.0
1611,0380778556,141087.9024390244,7.975609756097561,41.0
1612,0380778726,152022.66666666666,8.083333333333334,12.0
1613,0380779617,173225.8,7.4,10.0
1614,0380780860,175056.66666666666,7.611111111111111,18.0
1615,0380780879,168115.23076923078,7.384615384615385,13.0
1616,0380782340,167633.81818181818,7.7272727272727275,11.0
1617,0380784491,107116.53846153847,7.538461538461538,13.0
1618,0380784505,137683.45454545456,7.454545454545454,11.0
1619,0380788624,141678.12,8.2,25.0
1620,0380788756,140344.1,7.6,10.0
1621,0380789019,139138.1507936508,8.023809523809524,126.0
1622,0380789035,145584.49006622517,8.013245033112582,151.0
1623,0380789612,115756.18181818182,6.545454545454546,11.0
1624,0380789884,161492.57142857142,7.809523809523809,21.0
1625,0380789892,166089.75,7.416666666666667,12.0
1626,0380790904,131787.45454545456,7.0,11.0
1627,0380791978,163577.63157894736,8.210526315789474,19.0
1628,0380792028,110089.09090909091,8.090909090909092,11.0
1629,0380792486,159978.53846153847,7.461538461538462,13.0
1630,0380792494,126009.09090909091,8.272727272727273,11.0
1631,0380792648,135940.875,7.5625,16.0
1632,0380792737,129096.91666666667,7.25,12.0
1633,0380792745,140364.92592592593,7.7407407407407405,27.0
1634,038079439X,104240.8,7.8,10.0
1635,0380794470,166981.9090909091,7.545454545454546,11.0
1636,0380794489,157720.5,7.833333333333333,12.0
1637,038079487X,147886.73469387754,7.479591836734694,98.0
1638,0380796090,149573.375,7.8125,16.0
1639,0380796104,129133.25,6.75,12.0
1640,038079828X,177024.27272727274,6.363636363636363,11.0
1641,0380798565,139033.1,7.7,10.0
1642,0380798581,170881.9090909091,7.2727272727272725,11.0
1643,038079960X,164074.72727272726,7.545454545454546,11.0
1644,0380802325,148783.7142857143,7.214285714285714,14.0
1645,0380804387,129998.72727272728,6.636363636363637,11.0
1646,0380804557,174457.42857142858,8.142857142857142,28.0
1647,0380804697,121579.90476190476,7.285714285714286,21.0
1648,0380804700,120001.75,7.25,12.0
1649,0380805995,113542.3,7.8,20.0
1650,0380807343,112956.6129032258,7.935483870967742,31.0
1651,0380808072,170423.9411764706,7.294117647058823,17.0
1652,0380808080,150369.61538461538,7.615384615384615,13.0
1653,0380809362,123428.25,7.083333333333333,12.0
1654,038081093X,152058.5,7.285714285714286,14.0
1655,0380811065,179405.57142857142,8.071428571428571,14.0
1656,0380811081,135961.46153846153,8.153846153846153,13.0
1657,0380813815,149930.37704918033,8.78688524590164,61.0
1658,0380814021,124855.425,7.975,40.0
1659,0380814390,128005.45454545454,7.545454545454546,11.0
1660,0380814803,142628.83333333334,6.666666666666667,18.0
1661,0380815583,197207.64285714287,7.928571428571429,14.0
1662,0380815923,159699.0,7.2727272727272725,22.0
1663,0380815931,101822.4,7.866666666666666,15.0
1664,0380816547,133592.2380952381,7.571428571428571,21.0
1665,0380816555,110717.84210526316,7.842105263157895,19.0
1666,0380817144,155172.13333333333,7.933333333333334,15.0
1667,0380817683,121496.77777777778,7.777777777777778,18.0
1668,0380817691,144699.0588235294,7.617647058823529,34.0
1669,0380818191,118410.11764705883,8.823529411764707,17.0
1670,0380818809,161844.8,8.1,10.0
1671,0380818973,102368.0,7.428571428571429,21.0
1672,0380819627,130910.1,7.6,10.0
1673,0380820145,134380.1052631579,7.157894736842105,19.0
1674,0380820293,127502.52777777778,7.805555555555555,36.0
1675,0380820447,139158.08333333334,7.458333333333333,24.0
1676,0380820846,138531.14285714287,8.214285714285714,14.0
1677,0380820854,177075.31818181818,7.5,22.0
1678,0380820889,155208.0,7.869565217391305,23.0
1679,038082101X,130792.98113207547,7.39622641509434,53.0
1680,0380868768,111786.36363636363,7.636363636363637,11.0
1681,0380871556,118024.0,7.8,10.0
1682,0380892847,133405.38461538462,6.6923076923076925,13.0
1683,0380896931,77968.08333333333,7.916666666666667,12.0
1684,0380897393,129527.3,7.6,10.0
1685,038089968X,135959.73333333334,8.2,15.0
1686,0380899825,131707.23076923078,8.0,13.0
1687,0380973464,178972.15384615384,8.76923076923077,13.0
1688,0380973545,160660.5172413793,7.517241379310345,29.0
1689,0380973650,133323.8076923077,8.26923076923077,26.0
1690,0380973820,180542.8,6.7,10.0
1691,0380975068,157732.18181818182,7.909090909090909,11.0
1692,038097729X,119571.2,8.1,10.0
1693,0380977303,127950.0,7.5,14.0
1694,0380977311,119653.9,9.0,10.0
1695,0380977761,114558.54545454546,7.545454545454546,11.0
1696,0380977788,129097.03174603175,8.222222222222221,63.0
1697,0380978407,105142.63157894737,8.526315789473685,19.0
1698,0380978415,122918.5,8.666666666666666,24.0
1699,0385121679,135164.18181818182,9.0,11.0
1700,0385182449,129758.35714285714,8.357142857142858,14.0
1701,0385199570,145126.05128205128,9.025641025641026,39.0
1702,0385234104,144239.875,7.375,16.0
1703,0385259956,127555.13333333333,7.466666666666667,15.0
1704,0385260083,140627.1875,7.3125,16.0
1705,0385265565,129287.8,8.3,10.0
1706,0385265700,134687.98260869566,7.4,115.0
1707,0385285965,114987.0,8.083333333333334,12.0
1708,038529929X,146873.3148148148,7.0,54.0
1709,0385301499,134660.64285714287,7.785714285714286,14.0
1710,0385302304,92937.81818181818,9.0,11.0
1711,0385306024,103043.93333333333,7.533333333333333,15.0
1712,0385306032,97720.45454545454,6.909090909090909,11.0
1713,0385306040,115447.42857142857,7.285714285714286,14.0
1714,0385311400,147117.0,9.090909090909092,11.0
1715,0385311923,98874.3,7.6,10.0
1716,0385312202,126990.61538461539,7.615384615384615,13.0
1717,038531258X,148813.4375,7.84375,32.0
1718,038531292X,147807.08,7.4,25.0
1719,0385313012,115826.4,7.5,10.0
1720,0385313632,93766.6,8.3,10.0
1721,0385314280,137643.18181818182,7.7272727272727275,11.0
1722,0385314698,148156.0,7.407407407407407,27.0
1723,0385314744,128615.15,7.0,20.0
1724,0385315090,129638.83333333333,7.083333333333333,12.0
1725,0385315147,170293.42857142858,8.285714285714286,14.0
1726,0385315236,138177.31707317074,7.585365853658536,41.0
1727,0385315279,160498.2142857143,8.0,14.0
1728,0385315309,120194.85,7.05,20.0
1729,0385315546,148345.3,7.7,10.0
1730,0385315724,151288.41666666666,7.166666666666667,12.0
1731,0385316917,128029.0,6.6,15.0
1732,038531695X,140658.61111111112,7.222222222222222,18.0
1733,038531700X,162212.70833333334,7.541666666666667,24.0
1734,0385317093,98189.92857142857,8.214285714285714,14.0
1735,0385318073,157407.14285714287,7.9523809523809526,21.0
1736,0385318782,117161.0,7.4,25.0
1737,0385319002,138941.4,7.2,10.0
1738,0385319037,129795.40909090909,7.318181818181818,22.0
1739,0385319207,128169.45454545454,8.227272727272727,22.0
1740,0385319444,150509.0588235294,7.0,17.0
1741,0385319568,113272.16666666667,8.166666666666666,12.0
1742,0385319959,162260.3076923077,8.307692307692308,13.0
1743,0385323638,157056.65,7.0,20.0
1744,0385324057,131717.59523809524,7.261904761904762,42.0
1745,0385332963,141314.76470588235,7.411764705882353,17.0
1746,038533303X,103923.41176470589,6.823529411764706,17.0
1747,0385333064,97978.64285714286,8.142857142857142,14.0
1748,0385333137,121057.54545454546,6.909090909090909,11.0
1749,038533334X,134758.1568627451,6.803921568627451,51.0
1750,0385333412,138269.0,7.2272727272727275,22.0
1751,0385333463,127015.9,8.1,10.0
1752,038533348X,142868.3076923077,8.423076923076923,26.0
1753,0385333498,103410.0,8.166666666666666,12.0
1754,0385333846,129148.66666666667,7.583333333333333,12.0
1755,0385333927,112628.15384615384,6.384615384615385,13.0
1756,0385334036,125647.55,7.15,40.0
1757,0385334206,143962.42857142858,7.214285714285714,14.0
1758,0385334923,151931.13333333333,7.6,15.0
1759,0385335121,103934.53333333334,7.6,15.0
1760,0385335407,163177.5,7.416666666666667,12.0
1761,0385335431,160070.375,7.25,16.0
1762,0385335466,157850.27777777778,6.833333333333333,18.0
1763,0385335482,129438.8282208589,7.803680981595092,163.0
1764,0385335490,124388.73684210527,6.947368421052632,19.0
1765,0385335520,137432.46153846153,7.461538461538462,13.0
1766,0385335555,147345.0,8.181818181818182,11.0
1767,038533558X,123202.92,8.72,25.0
1768,0385335679,159426.45454545456,8.363636363636363,11.0
1769,0385335830,128147.1568627451,7.686274509803922,51.0
1770,0385335881,142836.3033707865,8.101123595505618,89.0
1771,0385336179,138096.51470588235,7.897058823529412,68.0
1772,0385336306,127775.0,6.75,12.0
1773,0385336314,149707.8,7.866666666666666,15.0
1774,0385336489,138726.7,8.4,10.0
1775,038533656X,106277.0,6.434782608695652,23.0
1776,0385336772,114766.76923076923,8.23076923076923,13.0
1777,0385336810,151692.12,8.24,25.0
1778,0385337116,152908.83783783784,7.108108108108108,37.0
1779,0385337639,132703.03703703705,8.296296296296296,27.0
1780,0385413041,137192.48,7.92,25.0
1781,0385413726,160405.1,8.2,10.0
1782,0385416342,126546.72727272728,8.181818181818182,11.0
1783,0385418493,121889.93103448275,7.793103448275862,29.0
1784,0385419287,134995.8,7.7,10.0
1785,0385420161,131349.44262295082,8.278688524590164,61.0
1786,038542017X,138569.68421052632,7.894736842105263,57.0
1787,0385421982,119951.0,8.26086956521739,23.0
1788,038542471X,130468.6046511628,7.767441860465116,43.0
1789,0385424728,146386.4,7.3090909090909095,55.0
1790,0385424736,143990.9,7.72,50.0
1791,0385425473,143308.625,8.291666666666666,24.0
1792,0385472943,159554.0909090909,7.787878787878788,33.0
1793,0385472951,132490.0,7.637931034482759,58.0
1794,0385473117,148084.6923076923,6.769230769230769,13.0
1795,0385474016,142088.93220338982,7.440677966101695,59.0
1796,0385474547,148195.025,7.525,40.0
1797,0385474903,159258.7,8.7,10.0
1798,0385475713,130660.625,7.9375,16.0
1799,0385475721,146917.61904761905,7.5476190476190474,42.0
1800,0385475772,103576.55,7.85,20.0
1801,0385479565,131907.15277777778,7.958333333333333,72.0
1802,0385480016,136011.96,8.04,25.0
1803,0385482388,159482.2619047619,7.285714285714286,42.0
1804,0385483503,78680.61538461539,8.384615384615385,13.0
1805,0385484011,144100.625,6.9375,16.0
1806,0385484518,142938.825,8.615,200.0
1807,0385486804,138557.06153846154,7.938461538461539,130.0
1808,0385489129,123134.6,7.8,10.0
1809,038548951X,104440.42857142857,8.82857142857143,35.0
1810,0385490445,116707.43589743589,8.487179487179487,39.0
1811,038549081X,157220.64179104476,8.35820895522388,67.0
1812,0385490992,133468.8596491228,7.421052631578948,57.0
1813,0385491026,89703.13333333333,8.733333333333333,15.0
1814,0385491034,130393.90909090909,7.545454545454546,11.0
1815,0385492081,137784.15217391305,8.08695652173913,138.0
1816,0385493800,139333.7962962963,7.314814814814815,54.0
1817,0385494149,113323.46153846153,7.923076923076923,13.0
1818,0385494246,147887.34375,7.28125,32.0
1819,0385494785,149906.15384615384,8.692307692307692,13.0
1820,0385495641,131614.0909090909,8.272727272727273,11.0
1821,0385496095,140611.07692307694,7.769230769230769,26.0
1822,038549730X,157231.45454545456,7.454545454545454,11.0
1823,038549744X,135545.8,8.3,10.0
1824,0385497466,133986.95081967214,7.245901639344262,61.0
1825,0385498411,139841.9090909091,8.454545454545455,11.0
1826,0385498721,160994.02564102566,8.23076923076923,39.0
1827,0385498799,124279.35294117648,7.117647058823529,17.0
1828,0385498802,131020.87777777777,7.5,90.0
1829,0385499345,154140.45454545456,7.454545454545454,11.0
1830,0385499825,124220.6,8.3,10.0
1831,038550117X,147422.33333333334,7.083333333333333,12.0
1832,038550120X,135788.6913580247,7.580246913580247,81.0
1833,0385501560,131615.05263157896,7.7894736842105265,19.0
1834,0385502532,131463.77551020408,7.673469387755102,49.0
1835,0385503822,125861.89719626168,7.280373831775701,107.0
1836,0385503857,140869.03125,8.375,32.0
1837,0385503954,118119.68,7.94,50.0
1838,0385504209,138373.93223819303,8.435318275154003,487.0
1839,0385504470,147839.8,8.28,25.0
1840,0385505833,139828.46666666667,7.441666666666666,120.0
1841,0385507593,142106.63636363635,7.848484848484849,33.0
1842,0385507607,159177.95238095237,8.142857142857142,21.0
1843,0385508042,138485.11235955055,7.415730337078652,89.0
1844,0385508417,124864.84444444445,7.8,45.0
1845,038550926X,149834.31147540984,7.016393442622951,61.0
1846,0385509456,128725.61538461539,7.897435897435898,39.0
1847,0385509472,147881.0,7.7272727272727275,11.0
1848,0385509510,130179.21052631579,7.894736842105263,38.0
1849,0385510438,128546.30158730158,8.34920634920635,63.0
1850,0385511612,122095.48648648648,6.648648648648648,74.0
1851,0385512104,158859.72222222222,8.333333333333334,54.0
1852,0385605145,169072.0,7.666666666666667,12.0
1853,0385658117,114433.25,8.166666666666666,12.0
1854,0385720106,133007.56756756757,7.0,111.0
1855,0385720114,183576.9375,7.0,16.0
1856,0385720467,147506.64285714287,6.357142857142857,28.0
1857,0385720920,147868.0487804878,8.024390243902438,41.0
1858,0385720955,145472.73333333334,7.5,60.0
1859,0385721234,122020.27272727272,8.909090909090908,11.0
1860,0385721358,103701.6,8.1,10.0
1861,0385721420,124296.77777777778,7.333333333333333,54.0
1862,0385721676,123915.3125,8.0,16.0
1863,038572179X,155580.61538461538,7.630769230769231,65.0
1864,0385722109,141437.9,5.3,10.0
1865,0385722192,148255.46875,7.6875,32.0
1866,0385722206,139937.7984496124,8.023255813953488,129.0
1867,0385722435,128488.0294117647,8.176470588235293,34.0
1868,0385729332,158485.90476190476,7.928571428571429,42.0
1869,0385729340,130714.56,9.04,25.0
1870,0385730586,136214.24590163934,8.245901639344263,61.0
1871,039304016X,130004.81818181818,8.227272727272727,22.0
1872,039304632X,145537.91666666666,7.666666666666667,12.0
1873,0393046974,139005.0,8.0,13.0
1874,0393050939,138537.86363636365,8.818181818181818,22.0
1875,0393307050,145145.72222222222,8.5,18.0
1876,0393308804,143159.6,7.4,10.0
1877,0393312801,104814.72727272728,8.090909090909092,11.0
1878,0393312836,141484.38709677418,8.419354838709678,31.0
1879,0393314804,145425.375,7.5625,16.0
1880,0393315606,140413.14285714287,7.428571428571429,14.0
1881,0393316041,151055.0,8.8125,16.0
1882,0393317552,131392.69444444444,8.416666666666666,36.0
1883,0393319296,175511.84375,7.65625,32.0
1884,0393320979,175976.1,7.6,10.0
1885,0393325172,88303.0,6.3,10.0
1886,0394223802,140402.6875,8.21875,32.0
1887,0394281780,184581.41666666666,8.333333333333334,12.0
1888,0394281802,120682.19230769231,7.653846153846154,26.0
1889,0394281829,156636.42857142858,7.071428571428571,28.0
1890,0394404289,127642.09523809524,9.0,21.0
1891,0394498216,128803.90909090909,8.181818181818182,11.0
1892,0394551907,164621.08333333334,9.083333333333334,12.0
1893,0394558235,119217.61111111111,7.555555555555555,18.0
1894,0394561619,125661.93333333333,7.866666666666666,15.0
1895,0394571029,170847.875,7.375,24.0
1896,0394572343,137788.0909090909,7.818181818181818,11.0
1897,0394574745,87623.63636363637,8.090909090909092,11.0
1898,0394580567,141589.2857142857,8.285714285714286,14.0
1899,0394585852,108100.94117647059,7.176470588235294,17.0
1900,0394587863,127658.06666666667,8.466666666666667,15.0
1901,0394726413,162674.81818181818,7.636363636363637,11.0
1902,0394740181,156125.26666666666,7.733333333333333,15.0
1903,0394742117,129820.76923076923,7.0,13.0
1904,0394747232,110276.6875,9.3125,16.0
1905,0394756886,147641.18181818182,7.636363636363637,11.0
1906,0394758285,126050.68181818182,8.454545454545455,22.0
1907,039480001X,123543.71875,9.3125,32.0
1908,0394800028,139935.0,8.76923076923077,13.0
1909,0394800133,105603.47368421052,8.947368421052632,19.0
1910,0394800168,156757.5909090909,9.090909090909092,22.0
1911,0394800184,136642.25,9.5,12.0
1912,0394800206,106118.69230769231,9.153846153846153,13.0
1913,039480029X,146238.36842105264,8.894736842105264,19.0
1914,0394800389,144646.85714285713,9.785714285714286,14.0
1915,0394800796,132467.4,9.5,10.0
1916,0394805720,107430.18181818182,7.181818181818182,11.0
1917,0394820371,147814.5172413793,8.551724137931034,58.0
1918,0394823370,117574.0,9.8,10.0
1919,0394825993,97392.90909090909,7.636363636363637,11.0
1920,0394839129,120860.5,8.6,10.0
1921,0394895894,136816.3076923077,8.0,13.0
1922,0394900014,111290.54545454546,9.090909090909092,11.0
1923,0395083567,127701.65,8.75,20.0
1924,0395177111,152109.44444444444,9.055555555555555,18.0
1925,0395669588,137955.2857142857,6.285714285714286,14.0
1926,039575514X,110339.57142857143,8.5,14.0
1927,0395866502,161737.08333333334,7.916666666666667,12.0
1928,0395869463,130045.86666666667,6.466666666666667,15.0
1929,0395926882,137154.66666666666,7.416666666666667,12.0
1930,039592720X,128584.6081081081,8.364864864864865,74.0
1931,0395927218,87840.27777777778,8.666666666666666,18.0
1932,0395977894,163992.4814814815,8.296296296296296,27.0
1933,0397306938,110022.09090909091,9.272727272727273,11.0
1934,039913039X,148952.18181818182,8.454545454545455,11.0
1935,0399131493,148342.4,7.6,10.0
1936,0399133143,113006.36363636363,7.045454545454546,22.0
1937,0399133453,147398.7,7.4,10.0
1938,0399134204,130966.76923076923,8.76923076923077,13.0
1939,0399134409,129535.30769230769,7.076923076923077,13.0
1940,0399135782,158184.35294117648,8.176470588235293,17.0
1941,0399135790,182735.4,6.7,10.0
1942,0399136150,157526.9375,7.25,16.0
1943,0399137378,99928.8,7.6,10.0
1944,0399138250,153728.26666666666,8.2,15.0
1945,0399138714,158771.58333333334,7.333333333333333,12.0
1946,0399138749,107368.66666666667,7.6,15.0
1947,0399139540,166013.2142857143,7.214285714285714,14.0
1948,0399140093,112898.75,8.333333333333334,12.0
1949,0399140557,146502.07142857142,7.714285714285714,14.0
1950,0399140751,105460.63636363637,7.454545454545454,11.0
1951,0399141065,139470.5,7.7,20.0
1952,039914112X,127160.72727272728,7.454545454545454,11.0
1953,0399141146,115254.56666666667,8.0,30.0
1954,0399141464,141362.3,7.466666666666667,30.0
1955,0399141928,147249.14285714287,7.071428571428571,14.0
1956,039914210X,119314.0,6.769230769230769,13.0
1957,0399142185,124782.0,7.923076923076923,13.0
1958,0399142282,143583.3103448276,6.482758620689655,29.0
1959,0399142495,138828.9,8.1,10.0
1960,039914255X,126978.6,6.4,10.0
1961,0399142789,117824.74074074074,8.37037037037037,27.0
1962,0399142851,129547.28571428571,8.035714285714286,28.0
1963,0399142991,132438.7857142857,7.142857142857143,14.0
1964,0399143165,110221.5,6.8,10.0
1965,0399143904,148651.05555555556,7.222222222222222,18.0
1966,0399143947,148124.13333333333,7.688888888888889,45.0
1967,0399144315,128845.13333333333,7.333333333333333,15.0
1968,0399144463,140883.05555555556,7.155555555555556,90.0
1969,039914465X,99581.03703703704,6.62962962962963,27.0
1970,0399144706,156610.5,8.1,10.0
1971,0399144714,129095.5294117647,6.647058823529412,17.0
1972,039914496X,125968.0,7.923076923076923,13.0
1973,0399145079,138484.61538461538,7.538461538461538,13.0
1974,0399145087,143177.2142857143,7.5476190476190474,42.0
1975,0399145621,129432.25,7.25,12.0
1976,039914563X,148114.91304347827,7.782608695652174,23.0
1977,0399145672,151536.36,7.44,25.0
1978,0399145702,120846.72727272728,7.454545454545454,11.0
1979,0399145885,110767.86363636363,8.181818181818182,22.0
1980,0399145923,128246.91666666667,7.833333333333333,24.0
1981,0399145990,140590.22727272726,7.818181818181818,22.0
1982,0399146008,105956.88888888889,7.7407407407407405,27.0
1983,0399146113,113436.4,8.1,20.0
1984,039914613X,97958.0,7.35,20.0
1985,0399146164,136380.23076923078,6.3076923076923075,13.0
1986,0399146253,153026.30952380953,7.809523809523809,42.0
1987,0399146431,122788.83333333333,8.1875,48.0
1988,0399146504,131557.0,8.0,13.0
1989,0399146601,124619.69230769231,7.6923076923076925,13.0
1990,0399146725,130498.83333333333,8.25,12.0
1991,039914675X,117138.09523809524,7.571428571428571,21.0
1992,0399147101,115453.41666666667,7.916666666666667,12.0
1993,0399147128,135084.47826086957,7.608695652173913,23.0
1994,0399147195,154076.79591836734,7.714285714285714,49.0
1995,0399147284,95110.28571428571,7.523809523809524,21.0
1996,0399147381,165645.0,7.142857142857143,14.0
1997,039914739X,146910.23333333334,5.666666666666667,30.0
1998,0399147772,151520.33333333334,6.583333333333333,12.0
1999,039914787X,125503.07142857143,7.357142857142857,14.0
2000,0399148019,143216.45454545456,7.454545454545454,11.0
2001,0399148027,150804.55555555556,7.25,36.0
2002,0399148248,145114.81818181818,8.363636363636363,22.0
2003,039914840X,131719.73913043478,8.173913043478262,23.0
2004,0399148450,91211.6875,7.5,16.0
2005,0399148639,156492.15625,7.6875,32.0
2006,039914868X,143088.7857142857,7.642857142857143,14.0
2007,0399148701,175140.86363636365,6.636363636363637,22.0
2008,0399148728,112264.25,7.583333333333333,12.0
2009,0399148760,157607.84615384616,8.307692307692308,13.0
2010,0399148779,124474.375,7.4375,16.0
2011,0399149155,153841.83606557376,8.065573770491802,61.0
2012,0399149244,153346.2,7.266666666666667,15.0
2013,0399149295,115149.41666666667,6.583333333333333,12.0
2014,0399149325,141758.06382978722,6.574468085106383,47.0
2015,0399149392,145764.08333333334,8.291666666666666,24.0
2016,0399149422,133200.35294117648,7.176470588235294,17.0
2017,0399149759,126673.1,7.7,10.0
2018,0399149775,114668.0,8.090909090909092,11.0
2019,0399149783,119314.53846153847,8.307692307692308,13.0
2020,0399149821,105059.38888888889,8.277777777777779,18.0
2021,0399149848,132593.18181818182,8.454545454545455,22.0
2022,0399149864,126526.13333333333,7.8,15.0
2023,0399150439,144845.95652173914,8.347826086956522,23.0
2024,0399150560,111949.0,8.153846153846153,13.0
2025,039915079X,131140.86956521738,7.173913043478261,23.0
2026,0399150838,134809.94736842104,7.157894736842105,19.0
2027,0399150854,100323.5,8.357142857142858,14.0
2028,0399150870,130031.83333333333,8.166666666666666,12.0
2029,0399150897,127108.68965517242,7.327586206896552,58.0
2030,0399151060,90720.53333333334,9.066666666666666,15.0
2031,0399151273,131579.1875,8.25,16.0
2032,0399151451,156075.35294117648,8.235294117647058,17.0
2033,0399151613,108745.23076923077,7.923076923076923,13.0
2034,0399151648,142737.7142857143,7.9523809523809526,21.0
2035,039915180X,161738.64285714287,8.357142857142858,14.0
2036,0399152288,145720.0,7.8,15.0
2037,0399501487,137847.60185185185,7.9907407407407405,108.0
2038,0399523308,155773.33333333334,7.5,12.0
2039,0413537900,155208.51612903227,8.193548387096774,31.0
2040,0413588106,48110.4,7.7,10.0
2041,042507160X,166251.3076923077,8.846153846153847,13.0
